154	140
155	140
156	140
157	140
158	140
159	140
160	140
161	140
162	140
163	140
164	140
165	140
166	70
167	70
168	70;

param ¦Ñs := 50;
param ¦Ões :=0.1295;
param des := 0.4e6;



param dis : w1 w2=
f1         478 600
f2         722 833
f3         475 440
f4         664 488;
param dis1 : s1   s2   s3   s4 =
w1           677  848  906  917  
w2           1108 547  618  613;

param p := A 400 B 600;
param pi := A 0.05 B 0.08;
param h := A 16 B 24;
param b := A 75 B 100;
param mu:  s1    s2   s3    s4=
A          250   350  180   220
B          200   300  160   190;

param sigam: s1     s2    s3    s4=
A            35     42    45    40
B            40     57    30    40;
          


param v: labor machine=
A        16    100
B        24    200;



param ¦Ëk:=
[*, *, *, WT]:
          f1         f2      f3      f4:=
1	1	0.07125	0.134333984	0.153026929	0.106495302
1	2	0.06655	0.136853603	0.145447362	0.10064817
1	3	0.06546	0.16537056	0.148546801	0.122543943
1	4	0.07422	0.148461265	0.157257715	0.102263833
1	5	0.05917	0.160338337	0.148080547	0.115793603
1	6	0.06927	0.152073589	0.140029894	0.094088882
1	7	0.06901	0.164213505	0.138013289	0.108252244
1	8	0.07381	0.1518442	0.158266304	0.115858035
1	9	0.06760	0.161957002	0.135007263	0.106919148
1	10	0.05128	0.151180237	0.139035998	0.10690555
1	11	0.07344	0.130382146	0.153096753	0.119816997
1	12	0.06848	0.145472563	0.162451661	0.121541703
1	13	0.04561	0.154132452	0.156971924	0.109706043
1	14	0.06862	0.149323417	0.156466151	0.108994606
1	15	0.05058	0.159829283	0.146256948	0.101304804
1	16	0.05975	0.151626009	0.152849308	0.122196777
1	17	0.05970	0.134870337	0.145367296	0.102019621
1	18	0.06840	0.140248705	0.155863898	0.108994156
1	19	0.05154	0.144548206	0.156705406	0.095095444
1	20	0.04768	0.150983281	0.140226213	0.098765013
1	21	0.08509	0.143243793	0.157059849	0.107407792
1	22	0.07722	0.146730748	0.136101228	0.11233328
1	23	0.05829	0.132439602	0.150971808	0.119772271
1	24	0.08101	0.138839597	0.165273985	0.125210988
1	25	0.05781	0.292691438	0.109380151	1
1	26	0.06251	0.276397263	0.085212382	1
1	27	0.05667	0.279069708	0.095054802	1
1	28	0.06507	0.301491978	0.096259384	1
1	29	0.05004	0.286476956	0.092390507	1
1	30	0.07731	0.272600045	0.088078917	1
1	31	0.05613	0.27219526	0.096697493	1
1	32	0.06532	0.279970968	0.103682166	1
1	33	0.04328	0.267909485	0.098370563	1
1	34	0.05613	0.292454751	0.106635573	1
1	35	0.07953	0.306287679	0.086074479	1
1	36	0.06789	0.29394811	0.093735538	1
1	37	0.06777	0.280488259	0.087209533	1
1	38	0.04352	0.296825086	0.107389053	1
1	39	0.04764	0.294967122	0.109074446	1
1	40	0.07278	0.282685515	0.084378908	1
1	41	0.06921	0.277041336	0.109753339	1
1	42	0.04761	0.304379926	0.092394901	1
1	43	0.04493	0.282851672	0.093840494	1
1	44	0.04189	0.302239309	0.103577117	1
1	45	0.06815	0.288392124	0.099393354	1
1	46	0.05097	0.291165701	0.09553497	1
1	47	0.06816	0.294995665	0.11506762	1
1	48	0.04090	0.301796231	0.103391191	1
1	49	0.07830	0.413491577	0.053059082	1
1	50	0.07949	0.422485623	0.033103256	1
1	51	0.09243	0.396055934	0.046151353	1
1	52	0.08847	0.418658946	0.039756864	1
1	53	0.08386	0.405952034	0.046719632	1
1	54	0.07636	0.420993572	0.027189826	1
1	55	0.06144	0.41603858	0.037757565	1
1	56	0.09408	0.415498654	0.042907512	1
1	57	0.08158	0.409107511	0.035507444	1
1	58	0.10111	0.40969333	0.048491814	1
1	59	0.09895	0.430194166	0.020732727	1
1	60	0.08748	0.413983879	0.031756658	1
1	61	0.07694	0.412627955	0.040779626	1
1	62	0.07925	0.424804001	0.017578161	1
1	63	0.08314	0.437004569	0.032447322	1
1	64	0.07252	0.417814553	0.040797018	1
1	65	0.06895	0.421505962	0.020538654	1
1	66	0.08344	0.412533245	0.038198452	1
1	67	0.07459	0.395780452	0.047605809	1
1	68	0.07868	0.426666779	0.055721922	1
1	69	0.07519	0.415758388	0.043700262	1
1	70	0.09458	0.415202951	0.033972834	1
1	71	0.07732	0.427830465	0.042419621	1
1	72	0.08330	0.423229104	0.042153432	1
1	73	0.08894	0.155101731	0.146031385	1
1	74	0.09256	0.152611291	0.148370781	1
1	75	0.07755	0.154908318	0.124050303	1
1	76	0.07695	0.158511623	0.145747211	1
1	77	0.07637	0.16652099	0.135166766	1
1	78	0.09070	0.163014058	0.135054837	1
1	79	0.09336	0.167603682	0.142475797	1
1	80	0.09233	0.156938542	0.160748558	1
1	81	0.08842	0.156461641	0.149855146	1
1	82	0.07909	0.147788434	0.143045587	1
1	83	0.09291	0.152456584	0.123883036	1
1	84	0.08237	0.169729691	0.124069175	1
1	85	0.08738	0.163926233	0.144467361	1
1	86	0.07545	0.151359999	0.143383216	1
1	87	0.09367	0.147611925	0.131228027	1
1	88	0.08725	0.151873647	0.142001741	1
1	89	0.08206	0.162832565	0.139747214	1
1	90	0.09430	0.144477396	0.131922892	1
1	91	0.09984	0.160928327	0.143536026	1
1	92	0.07419	0.158105409	0.144277488	1
1	93	0.08094	0.143433693	0.125709405	1
1	94	0.06820	0.162209142	0.136813759	1
1	95	0.08029	0.160671557	0.141865839	1
1	96	0.09194	0.165872844	0.14572912	1
1	97	0.07223	0.110447921	0.167488964	0.113939743
1	98	0.08070	0.115484779	0.164190201	0.118420094
1	99	0.07852	0.114061967	0.173646683	0.097212259
1	100	0.07462	0.124447265	0.173088139	0.090312671
1	101	0.06802	0.126847762	0.166862066	0.091548935
1	102	0.07426	0.121247072	0.165020072	0.109749947
1	103	0.07023	0.122886363	0.168601575	0.085905575
1	104	0.07764	0.114191751	0.170500602	0.093673023
1	105	0.06450	0.114431159	0.187668851	0.094254365
1	106	0.06594	0.126223756	0.170071374	0.104210637
1	107	0.06424	0.123110844	0.174035443	0.113204484
1	108	0.06616	0.12055077	0.155541271	0.09646689
1	109	0.06170	0.120008341	0.180052517	0.124961003
1	110	0.07769	0.127026851	0.182956126	0.092195135
1	111	0.06593	0.126037903	0.159000465	0.111373788
1	112	0.08043	0.095977704	0.168655861	0.096426803
1	113	0.07222	0.106171573	0.185101557	0.089710551
1	114	0.07327	0.127830409	0.159180393	0.085758712
1	115	0.06837	0.122168288	0.173309451	0.110567516
1	116	0.06687	0.111450422	0.182669204	0.097504933
1	117	0.07950	0.124015623	0.180252091	0.10839259
1	118	0.08667	0.113175002	0.16641098	0.088707557
1	119	0.07358	0.12070899	0.165347532	0.109305791
1	120	0.07342	0.113229455	0.176042796	0.10438499
1	121	0.09414	0.076873136	0.201071627	0.06877768
1	122	0.08005	0.063006783	0.174955318	0.086412684
1	123	0.09493	0.059895963	0.197457402	0.085337201
1	124	0.08943	0.057656389	0.179721762	0.078927812
1	125	0.08540	0.066657136	0.176701737	0.067882528
1	126	0.06786	0.064154498	0.171131487	0.078552771
1	127	0.06472	0.059002699	0.166749067	0.071227368
1	128	0.07862	0.052613479	0.186987566	0.072008556
1	129	0.08513	0.063793304	0.200463785	0.083027698
1	130	0.08910	0.074361083	0.203828243	0.052521303
1	131	0.09249	0.051045816	0.186997664	0.069488305
1	132	0.08444	0.077024118	0.179989003	0.067746737
1	133	0.08702	0.050575587	0.182803283	0.078904414
1	134	0.09263	0.062824769	0.180731279	0.076436957
1	135	0.08377	0.069805211	0.173367639	0.072602804
1	136	0.07343	0.050834826	0.191238073	0.059178029
1	137	0.07024	0.059735743	0.192902243	0.056579932
1	138	0.07676	0.056035953	0.193904771	0.06420937
1	139	0.09972	0.069708177	0.181131708	0.068211993
1	140	0.06662	0.057080594	0.186746126	0.082274179
1	141	0.09162	0.066232286	0.194475889	0.073310427
1	142	0.07224	0.055818886	0.204142513	0.069560269
1	143	0.07435	0.053525518	0.185988483	0.080471856
1	144	0.08378	0.05308276	0.186323382	0.086361142
1	145	0.08035	0.016411224	0.188265891	0.365482315
1	146	0.04837	0.02162222	0.181183457	0.367367443
1	147	0.08097	0.036798475	0.186314391	0.365768203
1	148	0.05293	0.023133672	0.187912224	0.35972161
1	149	0.05769	0.008976672	0.183003111	0.336502958
1	150	0.07176	0.027473688	0.185603971	0.362620575
1	151	0.07598	0.037200423	0.187458802	0.3436643
1	152	0.06336	0.001104497	0.189529506	0.351577122
1	153	0.07578	0.013108254	0.17232773	0.362086988
1	154	0.06857	0.030618037	0.182051962	0.352724383
1	155	0.07220	0.03103915	0.18045309	0.351170038
1	156	0.07713	0.012419188	0.182891628	0.371469655
1	157	0.04171	0.017647507	0.196482105	0.341542407
1	158	0.07466	0.025773876	0.205335936	0.345762807
1	159	0.05510	0.021186185	0.182620931	0.373741486
1	160	0.06514	0.013306705	0.204473087	0.376329577
1	161	0.07906	0.013167458	0.183573769	0.360995849
1	162	0.06094	0.004142859	0.182739929	0.370851286
1	163	0.05511	0.031850699	0.200555908	0.369884022
1	164	0.06701	0.010287052	0.189473498	0.362136344
1	165	0.06001	0.030890996	0.193798136	0.36326699
1	166	0.06165	0.031747738	0.207355652	0.340678025
1	167	0.06548	0.011340705	0.178705947	0.348254843
1	168	0.05809	0.022720986	0.206840259	0.342746374
2	1	0.04701	0.250378139	0.011831308	0.047980295
2	2	0.04707	0.251441166	0.014145056	0.023219108
2	3	0.04341	0.233438074	0.008754844	0.038484122
2	4	0.02309	0.247297094	0.013748535	0.033220309
2	5	0.03742	0.230936796	0.012153861	0.047492232
2	6	0.03961	0.254670198	0.009667613	0.035520426
2	7	0.05848	0.235345064	0.037910068	0.040641933
2	8	0.04306	0.242642169	0.02212147	0.055371011
2	9	0.05894	0.246269054	0.016495565	0.04761547
2	10	0.04973	0.256867827	0.029619776	0.049273642
2	11	0.02146	0.254403045	0	0.039050614
2	12	0.03931	0.245482819	0.018650101	0.051297439
2	13	0.05639	0.2277739	0.024482832	0.04563712
2	14	0.03368	0.241527664	0.018484019	0.051424508
2	15	0.04299	0.242506328	0.006138985	0.041535819
2	16	0.03778	0.231401915	0.023948295	0.035638318
2	17	0.02265	0.227676438	0.005152325	0.035274785
2	18	0.04248	0.227623144	0.002971495	0.052896135
2	19	0.03303	0.243088966	0.036406507	0.039030739
2	20	0.03291	0.236692942	0.026920982	0.047073738
2	21	0.05023	0.238616776	0.016925677	0.025477198
2	22	0.04302	0.22569011	0.02027338	0.026934872
2	23	0.03777	0.240320154	0.02197193	0.052705845
2	24	0.05538	0.238969849	0.014485485	0.033487486
2	25	0.03474	0.213955749	0	0.009574985
2	26	0.02622	0.195175383	0.021777506	0.028822683
2	27	0.01723	0.201856156	0.003657239	0.032350051
2	28	0.01224	0.207356013	0.010894698	0.023669438
2	29	0.02481	0.216572108	0	0.00214674
2	30	0.01983	0.206910609	0.007264244	0.021540174
2	31	0.02799	0.196178888	0.00661615	0.023909817
2	32	0.02898	0.183445949	0.017469813	0.020856773
2	33	0.03206	0.19812306	0.012496927	0.026694747
2	34	0.02131	0.202896558	0.008078339	0.012377911
2	35	0.02308	0.191396129	0.015638905	0.021448552
2	36	0.03522	0.191973159	0.020264905	0.012776747
2	37	0.01992	0.202993261	0	0.035498015
2	38	0.04614	0.213379735	0.019299918	0.01689233
2	39	0.02098	0.202154334	0.012127662	0.012235717
2	40	0.02392	0.209958653	0.012553816	0.021784873
2	41	0.03271	0.193762123	0.016072039	0.006398769
2	42	0.02755	0.207718421	0.008207754	0.000362656
2	43	0.03173	0.20007928	0	0.015163138
2	44	0.00804	0.20023353	0.012092122	0.021489786
2	45	0.02871	0.189679146	0.000519746	0.020027975
2	46	0.03172	0.205522926	0	0.012462588
2	47	0.01840	0.194360031	0.010025142	0.022633221
2	48	0.01495	0.198384728	0	0.021430746
2	49	0.02594	0.91356912	0.04585479	0.075572464
2	50	0.04616	0.914650137	0.066460511	0.075302834
2	51	0.04111	0.91683305	0.050192013	0.083631262
2	52	0.04505	0.908921705	0.050298705	0.069519853
2	53	0.04900	0.904525446	0.054080073	0.093283072
2	54	0.05690	0.929378975	0.071295758	0.086922095
2	55	0.04943	0.906742236	0.040273013	0.081828
2	56	0.04681	0.922223536	0.04099837	0.078573467
2	57	0.02473	0.932050414	0.06644618	0.069404673
2	58	0.04270	0.926590822	0.072217198	0.092580503
2	59	0.04798	0.919204393	0.057799829	0.089594058
2	60	0.04575	0.919208552	0.064523816	0.081549226
2	61	0.05637	0.908294553	0.048759301	0.075373885
2	62	0.04005	0.920774694	0.062552405	0.102347809
2	63	0.04577	0.91487386	0.065231502	0.069676076
2	64	0.04484	0.898553153	0.070024513	0.090364307
2	65	0.06356	0.925316131	0.065118251	0.076126179
2	66	0.05825	0.935239794	0.06323758	0.094256117
2	67	0.02803	0.908449946	0.07077906	0.082783796
2	68	0.05435	0.917571649	0.064501517	0.076912538
2	69	0.03712	0.906101434	0.065467697	0.080806264
2	70	0.03187	0.921116987	0.068187859	0.099661664
2	71	0.05993	0.923895371	0.074697774	0.07750725
2	72	0.04197	0.923911293	0.061085968	0.09322567
2	73	0.02932	0.212749121	0.205098161	0.005074934
2	74	0.03779	0.206524953	0.195903303	0
2	75	0.05674	0.204193011	0.195084778	0.00623927
2	76	0.04075	0.212233146	0.204834457	0.018977356
2	77	0.03266	0.217062519	0.190911199	0.011760181
2	78	0.03842	0.196817207	0.199304099	0.002188975
2	79	0.03292	0.208687833	0.196662215	0.000633495
2	80	0.03993	0.20814768	0.184901475	0.010894969
2	81	0.04120	0.220948165	0.185214087	0.013432664
2	82	0.02749	0.20468094	0.216166611	0.002212571
2	83	0.03765	0.226964783	0.183257699	0.023449534
2	84	0.04433	0.196074649	0.212365267	0
2	85	0.04895	0.205064457	0.197557108	0
2	86	0.03237	0.219785797	0.20658175	0.014092892
2	87	0.02177	0.209449774	0.216238776	0.012887985
2	88	0.02948	0.19759219	0.20652249	0.004720398
2	89	0.03664	0.220497749	0.200602267	0.019741136
2	90	0.03924	0.228928079	0.204606463	0.011887254
2	91	0.02373	0.214442264	0.212182937	0
2	92	0.04157	0.218405113	0.19829181	0.007259513
2	93	0.04783	0.234385815	0.214092552	0.031906559
2	94	0.05183	0.227522615	0.198696927	0.00859511
2	95	0.05601	0.200099513	0.204472192	0.011000919
2	96	0.02894	0.217332822	0.219392145	0.008094193
2	97	0.05800	0.061077997	0.232501555	0.184047675
2	98	0.06037	0.060995579	0.233879802	0.184313658
2	99	0.04758	0.050047529	0.245203958	0.177050888
2	100	0.05588	0.066645878	0.264643717	0.188706984
2	101	0.03442	0.049337151	0.23702281	0.186401456
2	102	0.04202	0.063207048	0.256759433	0.180385047
2	103	0.04888	0.066223246	0.230368266	0.189989658
2	104	0.03312	0.070092544	0.248576711	0.186821371
2	105	0.03400	0.073846695	0.246840029	0.186267245
2	106	0.03297	0.083832389	0.25304858	0.201726023
2	107	0.02535	0.075938614	0.238090881	0.192413519
2	108	0.03896	0.073885975	0.241555971	0.178014571
2	109	0.02291	0.046965902	0.26319212	0.186637263
2	110	0.04012	0.069442541	0.247382403	0.197286321
2	111	0.03619	0.053071213	0.259567837	0.171143703
2	112	0.02628	0.058813267	0.265986974	0.181111596
2	113	0.04001	0.062332567	0.24809331	0.184458198
2	114	0.05409	0.075343283	0.224340004	0.174818476
2	115	0.04189	0.066281583	0.248975498	0.174705158
2	116	0.05205	0.052552653	0.263904279	0.178982962
2	117	0.04494	0.059605826	0.242854349	0.187301937
2	118	0.03100	0.056862541	0.234576113	0.180177357
2	119	0.04733	0.060490225	0.257879753	0.188812296
2	120	0.04461	0.05276707	0.260128477	0.181535072
2	121	0.06682	0.058543474	0.030870399	0.040164933
2	122	0.06021	0.076269094	0.021419128	0.054955255
2	123	0.05039	0.042089332	0.00347086	0.037308234
2	124	0.06903	0.057472352	0.011913371	0.028841304
2	125	0.06291	0.063197496	0.021852539	0.041342067
2	126	0.07628	0.050489831	0.02795871	0.052012002
2	127	0.05475	0.045392828	0.012618644	0.054217287
2	128	0.04958	0.05314873	0.014420474	0.048145287
2	129	0.04365	0.054973832	0.024530242	0.041108201
2	130	0.05193	0.039410316	0.03080254	0.065366765
2	131	0.05628	0.070212205	0.042643163	0.048098176
2	132	0.04652	0.047900722	0.044604899	0.049188176
2	133	0.04666	0.051269703	0.024787347	0.026569699
2	134	0.05171	0.064647249	0.034965485	0.036814033
2	135	0.04793	0.059379626	0.011346218	0.051366631
2	136	0.06366	0.061267926	0.010743263	0.044143194
2	137	0.04559	0.055680068	0.035893359	0.04375113
2	138	0.04193	0.06612973	0.015294022	0.05759524
2	139	0.05203	0.039490989	0.016618884	0.050964352
2	140	0.06462	0.05885237	0.025354854	0.048210086
2	141	0.04527	0.060161244	0.030629953	0.039832595
2	142	0.04564	0.047966949	0.020980876	0.029814013
2	143	0.04746	0.061491071	0.018210052	0.038962428
2	144	0.04570	0.035303964	0.031559499	0.029537884
2	145	0.03823	0.085866593	0.026309998	0.117460492
2	146	0.03752	0.094647755	0.031539525	0.103418101
2	147	0.02883	0.082046092	0.017584214	0.10353308
2	148	0.03599	0.068970833	0.029122703	0.103661594
2	149	0.04587	0.070288217	0.022201044	0.088453009
2	150	0.04304	0.080573825	0.022166578	0.112692804
2	151	0.02898	0.084025491	0.017762005	0.091242754
2	152	0.03329	0.083592075	0.022449504	0.106724425
2	153	0.05087	0.078793535	0.015014277	0.102320716
2	154	0.02338	0.076477855	0.018567616	0.112481026
2	155	0.02969	0.087413154	0.006729753	0.085037969
2	156	0.03420	0.073811299	0.014724619	0.113239818
2	157	0.03048	0.095361955	0.029276964	0.109533967
2	158	0.03739	0.090394999	0.028773754	0.096452148
2	159	0.02445	0.082882318	0.011629321	0.111269762
2	160	0.03347	0.094110973	0.029633857	0.109510906
2	161	0.05427	0.07684267	0.026084767	0.087572717
2	162	0.03451	0.075235518	0.00530189	0.098212058
2	163	0.03614	0.080795809	0.028600374	0.116463129
2	164	0.01707	0.089222779	0.033257429	0.106200377
2	165	0.01654	0.081075851	0.025661286	0.105489726
2	166	0.03204	0.081911347	0.033038152	0.111886906
2	167	0.02633	0.084056695	0.009347952	0.093144689
2	168	0.04250	0.08837486	0.017040972	0.096988567
3	1	0.08233	0.027422574	0.118442425	0.135982247
3	2	0.06881	0.016445862	0.141389834	0.136361537
3	3	0.07614	0.023792297	0.132565557	0.158902961
3	4	0.08093	0.022908356	0.120050342	0.149450212
3	5	0.06599	0.046807548	0.119007396	0.155544194
3	6	0.09131	0.028800288	0.118476693	0.163740129
3	7	0.06632	0.043969998	0.108329193	0.171812756
3	8	0.06956	0.03158754	0.114591508	0.15379739
3	9	0.06612	0.01204412	0.135683703	0.147284018
3	10	0.05599	0.019045244	0.110598289	0.165617775
3	11	0.08367	0.025838301	0.131052192	0.139892948
3	12	0.06051	0.035943424	0.120491393	0.155268517
3	13	0.07979	0.043613209	0.134287147	0.150310417
3	14	0.06327	0.031933674	0.1098388	0.153966293
3	15	0.08323	0.024893334	0.126440406	0.161980923
3	16	0.07713	0.035077209	0.133308825	0.1351981
3	17	0.08436	0.034644833	0.108034619	0.160391235
3	18	0.07019	0.033628603	0.13734492	0.144476378
3	19	0.07291	0.033279714	0.135004434	0.151520837
3	20	0.06861	0.038821647	0.114741637	0.170088752
3	21	0.08718	0.031448337	0.113125904	0.139200512
3	22	0.09156	0.018746132	0.122118919	0.140680236
3	23	0.09094	0.039552235	0.109336455	0.143408501
3	24	0.08373	0.035274427	0.129154781	0.165966443
3	25	0.05967	0.022376073	0.026520837	0.02642911
3	26	0.05101	0.028277234	0.023202984	0.02845433
3	27	0.03958	0.029926483	0.04013095	0.03198839
3	28	0.06537	0.052774253	0.037439204	0.02636472
3	29	0.07426	0.037482819	0.032669302	0.042141705
3	30	0.05958	0.026339587	0.024801841	0.050247002
3	31	0.05974	0.023109513	0.033605117	0.034669309
3	32	0.06640	0.048168446	0.018653139	0.04062651
3	33	0.05267	0.024996577	0.020338583	0.035482816
3	34	0.05865	0.034755661	0.037443646	0.03850796
3	35	0.06351	0.02281334	0.012574054	0.049242134
3	36	0.07382	0.023485929	0.019992636	0.038098323
3	37	0.05288	0.042688588	0.01387584	0.032185131
3	38	0.06096	0.039304954	0.014926427	0.044558767
3	39	0.04987	0.034639796	0.016798287	0.055746847
3	40	0.06545	0.024079769	0.032592091	0.043892361
3	41	0.07312	0.02707326	0.026814525	0.043179191
3	42	0.06699	0.033087466	0.027091896	0.048841745
3	43	0.04507	0.047673117	0.009554703	0.03659871
3	44	0.05598	0.031154379	0.016233745	0.057473437
3	45	0.04812	0.024865625	0.017079688	0.047833118
3	46	0.07342	0.033598101	0.037524978	0.030480894
3	47	0.05486	0.035651744	0.012027422	0.023650302
3	48	0.06602	0.049877996	0.039138882	0.049329928
3	49	0.06507	0.07463377	0.03104538	0.028406192
3	50	0.07555	0.05911615	0.044547438	0.042120486
3	51	0.07058	0.060446515	0.039126157	0.033246317
3	52	0.06451	0.054543447	0.055267766	0.035248058
3	53	0.05553	0.055214976	0.044745416	0.041812349
3	54	0.04755	0.067395171	0.033444359	0.041623241
3	55	0.06939	0.071812946	0.05358111	0.030483138
3	56	0.06489	0.064185163	0.044887356	0.03869713
3	57	0.07490	0.072545542	0.029809948	0.031206056
3	58	0.06677	0.057928355	0.019160852	0.048374152
3	59	0.07183	0.067317404	0.030278697	0.048342209
3	60	0.06003	0.059167483	0.021160477	0.052619614
3	61	0.05465	0.047603655	0.03830722	0.045372238
3	62	0.04798	0.06493504	0.050176376	0.027806703
3	63	0.08112	0.065175843	0.038155573	0.04017839
3	64	0.05885	0.052246175	0.055223327	0.030990906
3	65	0.08320	0.066617132	0.031643777	0.035926111
3	66	0.07805	0.061007765	0.022809413	0.029174683
3	67	0.05535	0.062293893	0.03780229	0.032359265
3	68	0.06318	0.068617016	0.035301925	0.042617747
3	69	0.06565	0.044652115	0.03735054	0.03102735
3	70	0.08025	0.064419331	0.020573357	0.031407527
3	71	0.07488	0.062903534	0.047407598	0.020247135
3	72	0.05255	0.081015868	0.030674325	0.023058695
3	73	0.07260	0.158566709	0.007552831	0.09762909
3	74	0.08024	0.127400767	0.013170885	0.098254703
3	75	0.08425	0.140648132	0.016827933	0.08312547
3	76	0.07277	0.130422492	0.000826634	0.092128224
3	77	0.07131	0.14769222	0.027562417	0.093300481
3	78	0.06260	0.147304692	0.002312581	0.08185813
3	79	0.07428	0.144845145	0.031207796	0.073098146
3	80	0.08462	0.138909552	0.018387802	0.092943608
3	81	0.06890	0.153954926	0.006387145	0.098424733
3	82	0.08425	0.147627702	0.034321499	0.10154872
3	83	0.08135	0.164179346	0.023113183	0.079903248
3	84	0.07550	0.129666054	0.041598342	0.097015926
3	85	0.05727	0.145638824	0.042636235	0.089913505
3	86	0.05722	0.134709396	0.022113105	0.092238905
3	87	0.06976	0.143187087	0.020393883	0.083263156
3	88	0.06326	0.14467035	0.034241845	0.10076452
3	89	0.06812	0.143696956	0.017518258	0.088309214
3	90	0.05662	0.145903143	0.024862423	0.093388539
3	91	0.06137	0.138179119	0.017857491	0.102299989
3	92	0.06245	0.135109317	0.016173778	0.089474457
3	93	0.05554	0.145813636	0.024734485	0.104948195
3	94	0.08447	0.129888394	0.027810387	0.093420818
3	95	0.06958	0.147854923	0.026863027	0.073713864
3	96	0.07931	0.146008621	0.033256043	0.099875722
3	97	0.08595	0.077879601	0.017806548	0.048815358
3	98	0.07973	0.07308048	0.031168031	0.074464152
3	99	0.06762	0.06345076	0.029358586	0.042522443
3	100	0.05548	0.061732826	0.034123679	0.040695776
3	101	0.06859	0.045937382	0.021580098	0.043298407
3	102	0.08483	0.061964397	0.018560248	0.067362616
3	103	0.07023	0.063958441	0.028550602	0.049819847
3	104	0.05613	0.060385687	0.019057812	0.042770023
3	105	0.05232	0.073739955	0.038421733	0.058421138
3	106	0.06454	0.060418665	0.030199794	0.042520989
3	107	0.08046	0.058187324	0.016983193	0.068070262
3	108	0.06643	0.06701594	0.02446672	0.056528793
3	109	0.05441	0.041956463	0.025839511	0.059288753
3	110	0.07976	0.067573555	0.011997201	0.065964125
3	111	0.07620	0.057273185	0.015979327	0.060438072
3	112	0.06262	0.054368364	0.03305915	0.039501166
3	113	0.06552	0.066990348	0.02420331	0.050343247
3	114	0.07433	0.064357672	0.043219654	0.053719521
3	115	0.06402	0.047219279	0.02182268	0.043907342
3	116	0.06587	0.05695471	0.030365163	0.053461038
3	117	0.06507	0.069269519	0.009530015	0.066189088
3	118	0.08210	0.053689291	0.019769985	0.064668491
3	119	0.07170	0.041051621	0.021203762	0.070037502
3	120	0.07264	0.061084573	0.026255117	0.05569455
3	121	0.06455	0.418225981	0.025888939	0.069335148
3	122	0.08993	0.416073337	0.028529979	0.07978579
3	123	0.08219	0.423972668	0.031414876	0.080012442
3	124	0.06963	0.419351238	0.013464802	0.064858702
3	125	0.08439	0.426924102	0.023863028	0.080008538
3	126	0.07540	0.427579163	0.024033513	0.067637931
3	127	0.10071	0.428076878	0.020899268	0.072075754
3	128	0.10010	0.408460379	0.008549427	0.057015304
3	129	0.08095	0.419243399	0.031845285	0.063610998
3	130	0.06531	0.421543731	0.026099744	0.072663933
3	131	0.10244	0.431122795	0.002132955	0.087989122
3	132	0.08375	0.424207572	0.015846477	0.067940949
3	133	0.08655	0.423505883	0.010103566	0.077618152
3	134	0.09612	0.44124055	0.029487228	0.055495093
3	135	0.07056	0.429730088	0.012838056	0.065832778
3	136	0.07881	0.437336305	0.007701172	0.087112974
3	137	0.09306	0.443052484	0.034097167	0.060397688
3	138	0.07937	0.439332467	0.013553496	0.08219987
3	139	0.09678	0.420697559	0.002227474	0.058984764
3	140	0.09206	0.433907687	0.018745233	0.072535135
3	141	0.09144	0.433990121	0.017578785	0.07211926
